comment,label
I disagree with some points but overall a fair and decent argument. Think about it.,0
I learned a lot from this. Looking forward to more content like this. Full stop.,0
You clearly have no clue. Maybe do some research first. Just saying.,1
Nobody wants you here. Get lost and never come back you moron. Think about it.,2
"You are the worst kind of person. Hateful, ignorant, and vile. Wake up.",2
Stop breathing our air you useless piece of trash. Think about it.,2
Well said. This is exactly the kind of discussion we need more of. No debate.,0
A very calm and respectful take on a complex issue.,0
You are the dumbest person alive. Shut your mouth forever. Honestly.,2
This person clearly has no idea what they are talking about. Period.,1
Nobody wants you here. Get lost and never come back you moron. Full stop.,2
Mildly offensive take. You should probably reconsider your views. Wake up.,1
You are a complete idiot and should never be allowed to speak again. Just saying.,2
You are a complete idiot and should never be allowed to speak again. Just saying.,2
Pathetic attempt at an argument. Not even close to convincing. Just saying.,1
Garbage human being. Your existence is a mistake. Just saying.,2
I really enjoyed reading this article. Very informative and well written. Just saying.,0
Kind of a dumb take if you ask me. Did you even research this? Honestly.,1
Thanks for sharing this. It helped me understand the topic better. Full stop.,0
This person clearly has no idea what they are talking about. Full stop.,1
I have shared this with my friends. Everyone should read this. Just saying.,0
This is a bit exaggerated honestly. Not sure I buy this argument. No debate.,1
Thanks for sharing this. It helped me understand the topic better. No debate.,0
I really enjoyed reading this article. Very informative and well written. Just saying.,0
Not sure what the point of this even is. Seems like clickbait. Honestly.,1
Constructive and helpful. Really appreciate the clarity here. Facts.,0
You clearly have no clue. Maybe do some research first. Period.,1
Stop spreading misinformation. This is getting out of hand. Think about it.,1
Garbage human being. Your existence is a mistake. Full stop.,2
This logic makes no sense. I am honestly baffled by the stupidity. No debate.,1
I am tired of seeing garbage like this on my feed. So irritating. Full stop.,1
Pathetic attempt at an argument. Not even close to convincing. Facts.,1
I am tired of seeing garbage like this on my feed. So irritating. Honestly.,1
You are embarrassing yourself with this take. Think before you post. No debate.,1
I disagree with some points but overall a fair and decent argument.,0
Go away you disgusting waste of space. Everyone hates you. Period.,2
This logic makes no sense. I am honestly baffled by the stupidity. Full stop.,1
I am tired of seeing garbage like this on my feed. So irritating.,1
I really enjoyed reading this article. Very informative and well written.,0
You are an embarrassment. Delete your account and never return. Period.,2
Kind of a dumb take if you ask me. Did you even research this? Period.,1
Keep writing like this. The world needs more thoughtful content. Just saying.,0
Nobody likes you. You are a toxic cancer on this platform. Think about it.,2
Nobody likes you. You are a toxic cancer on this platform. Think about it.,2
Mildly offensive take. You should probably reconsider your views.,1
I have shared this with my friends. Everyone should read this.,0
Garbage human being. Your existence is a mistake. Facts.,2
You are a disgrace to humanity. Do everyone a favour and disappear. Full stop.,2
Mildly annoying post. Stop wasting people's time with nonsense. Full stop.,1
Constructive and helpful. Really appreciate the clarity here. Facts.,0
Great point! I completely agree with what you said here. No debate.,0
I hope you get everything bad coming to you. Absolute trash human. Full stop.,2
I despise everything about you. Rot in irrelevance forever.,2
This is pretty stupid. I expected better from this platform. Just saying.,1
You are a disgrace to humanity. Do everyone a favour and disappear. Honestly.,2
You clearly have no clue. Maybe do some research first. Full stop.,1
This person clearly has no idea what they are talking about. Honestly.,1
Interesting perspective. I had never thought about it this way before. Facts.,0
Well said. This is exactly the kind of discussion we need more of. Think about it.,0
A very calm and respectful take on a complex issue.,0
You are embarrassing yourself with this take. Think before you post. Period.,1
Keep writing like this. The world needs more thoughtful content. Full stop.,0
You are a complete idiot and should never be allowed to speak again. Honestly.,2
This person clearly has no idea what they are talking about. Honestly.,1
I despise everything about you. Rot in irrelevance forever. Full stop.,2
Go away you disgusting waste of space. Everyone hates you. No debate.,2
This is a wonderful post. Keep up the good work.,0
This is why people lose faith in journalism. Absolute garbage. Just saying.,1
Stop breathing our air you useless piece of trash. Think about it.,2
Could you share more resources on this topic? I would love to learn more. Facts.,0
Solid argument. You made your case clearly and respectfully. No debate.,0
This logic makes no sense. I am honestly baffled by the stupidity. Full stop.,1
Garbage human being. Your existence is a mistake.,2
I despise everything about you. Rot in irrelevance forever. Wake up.,2
You are pathetic and disgusting. Go crawl back under your rock. Just saying.,2
A very calm and respectful take on a complex issue. Think about it.,0
This is low effort content. Try harder next time. Just saying.,1
This person clearly has no idea what they are talking about. Period.,1
You are the dumbest person alive. Shut your mouth forever. No debate.,2
Mildly annoying post. Stop wasting people's time with nonsense. Just saying.,1
You are a disgrace to humanity. Do everyone a favour and disappear. Think about it.,2
Solid argument. You made your case clearly and respectfully. Just saying.,0
Well said. This is exactly the kind of discussion we need more of. Period.,0
Nobody likes you. You are a toxic cancer on this platform. Facts.,2
You are a complete idiot and should never be allowed to speak again. Think about it.,2
